"","AOMICID","income","female","education","hand","econ.ideology","econ.ideology.scale","social.ideology","social.ideology.scale","economic.identity","economic.identity.scale","social.identity","social.identity.scale","political.interest","political.interest.scale","non.voting","unfaithful.voting","vote.2010","vote.next","alpha","beta","gamma","delta","Fscale","ACC","rAmyg","rAmygW","lAmyg"
"861","889","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Rechtshandig",1.75,-1.53916303886648,1,-1.17542691205401,1,-1.70377386721928,3,-0.24066282671439,4.33333333333333,0.00927980867612666,0,2,"GroenLinks",NA,-0.00291861251503796,0.905416971013799,-0.540621466093772,0.0882111029705443,0.5,345,592,358,611
"862","890","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",3.25,0.489669918472564,3,2.17078657844453,4,0.127260701341909,4,0.530097854191498,3,-0.790211400344042,0,4,"GroenLinks","GroenLinks",1.20288530084065,-2.24682927317389,0.237615109288601,-0.719087978645954,0.375,330,615,377,561
"863","891","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",3.5,0.827808744695738,2,0.497679833195258,4,0.127260701341909,4,0.530097854191498,2.33333333333333,-1.18995700485413,0,4,"Partij voor de dieren","Partij voor de dieren",0.80095066305542,-0.495581359736285,0.237615109288601,-0.988187672518121,0.4375,336,754,468,723
"864","892","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",2.5,-0.524746560196959,1,-1.17542691205401,3,-0.483084154845155,1,-1.78218418852617,3,-0.790211400344042,1,7,"VVD","VVD",-0.404853250300267,0.204917805638757,0.237615109288601,0.895510184587043,0.6875,292,684,423,674
"865","893","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",3.75,1.16594757091891,3,2.17078657844453,1,-1.70377386721928,3,-0.24066282671439,3.33333333333333,-0.590338598089,0,6,NA,"PvdA",1.60481993862588,-0.845830942423806,1.2752638764651,0.0882111029705443,0.9375,337,690,433,688
"866","894","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Rechtshandig",3,0.151531092249389,1,-1.17542691205401,2,-1.09342901103222,3,-0.24066282671439,3.66666666666667,-0.390465795833958,1,5,"D66","D66",1.20288530084065,0.555167388326278,-1.57827023327027,-0.449988284773788,0.6875,337,669,411,707
"867","895","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.5,-0.524746560196959,2.5,1.33423320581989,2,-1.09342901103222,6,2.07161921600328,1.66666666666667,-1.58970260936421,0,7,"PvdA","VVD",-1.61065716365595,-0.145331777048764,-0.540621466093772,-0.719087978645954,0.5,341,697,432,684
"868","896","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.5,-0.338873539429378,2,-1.09342901103222,6,2.07161921600328,3.66666666666667,-0.390465795833958,1,2,NA,NA,0.399016025270191,-0.145331777048764,-1.05944584968202,0.0882111029705443,0.375,354,724,449,720
"869","897","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",3,0.151531092249389,1.5,-0.338873539429378,2,-1.09342901103222,2,-1.01142350762028,3.66666666666667,-0.390465795833958,1,6,"PvdA","GroenLinks",-1.61065716365595,1.25566655370132,-0.800033657887896,-0.449988284773788,0.6875,306,472,282,683
"870","898","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.75,0.0794031468829401,7,1.9582952699031,7,2.84237989690916,1,-1.98944821387429,1,2,"PVV","PVV",-1.61065716365595,-0.145331777048764,-0.021797082505523,0.626410490714877,0.5,361,711,434,723
"871","899","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3,0.151531092249389,1.25,-0.757150225741696,4,0.127260701341909,6,2.07161921600328,5.33333333333333,0.608898215441253,1,3,"PVV","PVV",-0.00291861251503796,0.204917805638757,-0.021797082505523,0.0882111029705443,0.625,338,772,482,738
"872","900","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",4,1.50408639714209,3,2.17078657844453,6,1.34795041371604,3,-0.24066282671439,4.33333333333333,0.00927980867612666,1,3,"VVD","VVD",-1.61065716365595,-0.495581359736285,-1.05944584968202,0.895510184587043,0.5625,349,689,425,720
"873","901","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.5,-0.338873539429378,3,-0.483084154845155,3,-0.24066282671439,4,-0.190592993578915,1,5,"GroenLinks","D66",-1.20872252587072,-0.845830942423806,-0.540621466093772,-0.180888590901622,0.75,333,697,434,755
"874","902","Meer dan driemaal modaal (100000 euro en meer) ",1,NA,"Rechtshandig",3.75,1.16594757091891,2.25,0.915956519507576,6,1.34795041371604,3,-0.24066282671439,5,0.409025413186211,1,3,"VVD","VVD",-0.00291861251503796,-0.145331777048764,-0.281209274299647,-0.180888590901622,0.5625,328,695,435,686
"875","903","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Linkshandig",1.75,-1.53916303886648,1.5,-0.338873539429378,2,-1.09342901103222,4,0.530097854191498,3.33333333333333,-0.590338598089,1,1,NA,NA,0.80095066305542,0.905416971013799,1.2752638764651,0.626410490714877,0.375,336,659,408,551
"876","904","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2.5,-0.524746560196959,1,-1.17542691205401,3,-0.483084154845155,1,-1.78218418852617,4.66666666666667,0.209152610931169,1,4,"D66","GroenLinks",-1.61065716365595,0.204917805638757,0.497027301082726,-1.25728736639029,0.5,342,737,460,657
"877","905","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.25,-0.862885386420134,3.5,3.00733995106917,7,1.9582952699031,4,0.530097854191498,3,-0.790211400344042,1,1,"SGP","SGP",0.80095066305542,-1.19608052511133,1.01585168467097,0.626410490714877,0.4375,313,661,409,705
"878","906","Beneden-modaal (minder dan 32500)",0,NA,"Linkshandig",2.5,-0.524746560196959,2.75,1.75250989213221,7,1.9582952699031,3,-0.24066282671439,5,0.409025413186211,0,1,NA,"Trots op Nederland",1.60481993862588,-2.24682927317389,-0.021797082505523,0.35731079684271,0.25,327,643,393,653
"879","907","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.25,-0.862885386420134,2,0.497679833195258,6,1.34795041371604,6,2.07161921600328,5.66666666666667,0.808771017696296,1,2,"D66","D66",-0.00291861251503796,-2.59707885586141,-0.021797082505523,-0.449988284773788,0.375,347,691,429,665
"880","908","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.75,-0.186607733973785,2.75,1.75250989213221,3,-0.483084154845155,3,-0.24066282671439,4.33333333333333,0.00927980867612666,1,4,"PvdA",NA,0.80095066305542,-0.845830942423806,1.01585168467097,-0.719087978645954,0.3125,350,738,455,762
"881","909","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.75,-0.186607733973785,3,2.17078657844453,4,0.127260701341909,4,0.530097854191498,1,-1.98944821387429,1,3,"PvdA","VVD",1.20288530084065,-1.54633010779885,-0.021797082505523,-0.988187672518121,0.25,344,768,480,760
"882","910","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2.25,-0.862885386420134,1.5,-0.338873539429378,4,0.127260701341909,3,-0.24066282671439,4,-0.190592993578915,1,4,"D66",NA,0.80095066305542,-1.19608052511133,1.2752638764651,-0.719087978645954,0.5,323,711,435,675
"883","911","Meer dan driemaal modaal (100000 euro en meer) ",1,NA,"Linkshandig",3.25,0.489669918472564,1.75,0.0794031468829401,4,0.127260701341909,3,-0.24066282671439,4,-0.190592993578915,0,7,NA,NA,0.399016025270191,0.555167388326278,-1.83768242506439,-1.52638706026245,0.5,323,630,389,644
"884","912","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.25,0.489669918472564,1.25,-0.757150225741696,4,0.127260701341909,4,0.530097854191498,1.66666666666667,-1.58970260936421,0,4,NA,NA,-0.404853250300267,0.204917805638757,1.01585168467097,-0.180888590901622,0.5,347,710,442,715
"885","913","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.75,-0.186607733973785,2.75,1.75250989213221,3,-0.483084154845155,4,0.530097854191498,4.66666666666667,0.209152610931169,1,5,"PvdA","D66",-0.806787888085496,0.555167388326278,0.497027301082726,-0.719087978645954,0.6875,347,507,310,627
"886","914","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.75,-0.186607733973785,1.25,-0.757150225741696,4,0.127260701341909,2,-1.01142350762028,6,1.00864381995134,1,7,"PVV",NA,1.20288530084065,0.204917805638757,1.2752638764651,-2.33368614187895,0.875,350,746,466,751
"887","915","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",1.75,-1.53916303886648,1.75,0.0794031468829401,2,-1.09342901103222,3,-0.24066282671439,6.66666666666667,1.40838942446142,1,5,NA,NA,-0.806787888085496,1.25566655370132,1.01585168467097,0.626410490714877,0.8125,336,756,470,800
"888","916","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,2,0.497679833195258,2,-1.09342901103222,3,-0.24066282671439,3.66666666666667,-0.390465795833958,1,4,"D66",NA,-1.20872252587072,-0.845830942423806,-1.31885804147614,0.35731079684271,0.5625,325,571,345,691
"889","917","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",1.75,-1.53916303886648,1.25,-0.757150225741696,2,-1.09342901103222,2,-1.01142350762028,4,-0.190592993578915,1,4,"GroenLinks",NA,-0.404853250300267,0.204917805638757,2.3129126436416,0.895510184587043,0.625,325,583,355,658
"890","918","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",4.25,1.84222522336526,1.75,0.0794031468829401,5,0.737605557528972,3,-0.24066282671439,4.33333333333333,0.00927980867612666,1,5,"VVD","VVD",-1.61065716365595,0.905416971013799,-0.800033657887896,0.0882111029705443,0.8125,326,709,437,671
"891","919","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3,0.151531092249389,2,0.497679833195258,4,0.127260701341909,4,0.530097854191498,4.33333333333333,0.00927980867612666,1,3,"GroenLinks","D66",1.60481993862588,1.25566655370132,-1.83768242506439,-0.719087978645954,0.8125,336,597,370,645
"892","920","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",3,0.151531092249389,1.5,-0.338873539429378,3,-0.483084154845155,3,-0.24066282671439,3,-0.790211400344042,1,3,"D66","VVD",0.399016025270191,-0.145331777048764,-1.57827023327027,0.626410490714877,0.625,329,636,396,766
"893","921","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",4.25,1.84222522336526,2,0.497679833195258,6,1.34795041371604,4,0.530097854191498,3.33333333333333,-0.590338598089,1,5,"PVV","PVV",1.60481993862588,1.25566655370132,-0.800033657887896,0.0882111029705443,0.1875,359,551,340,674
"894","922","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",3.25,0.489669918472564,3.25,2.58906326475685,4,0.127260701341909,2,-1.01142350762028,3.66666666666667,-0.390465795833958,0,7,"D66","GroenLinks",0.399016025270191,-0.845830942423806,1.2752638764651,0.626410490714877,0.5,325,628,390,665
"895","923","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2,-1.20102421264331,1,-1.17542691205401,1,-1.70377386721928,1,-1.78218418852617,5,0.409025413186211,1,2,NA,"GroenLinks",0.80095066305542,-0.495581359736285,2.57232483543572,-0.719087978645954,0.75,344,628,385,671
"896","924","Beneden-modaal (minder dan 32500)",1,NA,"Linkshandig",1.5,-1.87730186508966,2.75,1.75250989213221,4,0.127260701341909,6,2.07161921600328,1.33333333333333,-1.78957541161925,1,7,"Partij voor de dieren","Partij voor de dieren",-0.00291861251503796,-2.59707885586141,1.01585168467097,-0.449988284773788,0.25,319,638,397,621
"897","925","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.75,1.16594757091891,1.25,-0.757150225741696,3,-0.483084154845155,3,-0.24066282671439,2.66666666666667,-0.990084202599084,0,6,NA,"PvdA",0.80095066305542,0.204917805638757,-0.281209274299647,1.43370957233138,0.4375,317,661,409,736
"898","926","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",4.75,2.51850287581161,1.75,0.0794031468829401,6,1.34795041371604,2,-1.01142350762028,5,0.409025413186211,1,5,"VVD","VVD",-1.61065716365595,-0.145331777048764,2.3129126436416,1.97190896007571,0.5,354,614,385,684
"899","927","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.25,-0.862885386420134,2,0.497679833195258,1,-1.70377386721928,2,-1.01142350762028,5,0.409025413186211,1,3,"GroenLinks","D66",-0.806787888085496,1.25566655370132,-0.540621466093772,1.16460987845921,0.625,330,578,348,618
"900","928","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",4,1.50408639714209,2,0.497679833195258,7,1.9582952699031,4,0.530097854191498,5,0.409025413186211,1,1,"VVD","VVD",-1.20872252587072,0.555167388326278,-1.31885804147614,1.97190896007571,0.375,323,766,478,823
"901","929","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Linkshandig",3,0.151531092249389,1.5,-0.338873539429378,1,-1.70377386721928,2,-1.01142350762028,5.66666666666667,0.808771017696296,1,2,"PvdA","D66",2.00675457641111,-0.145331777048764,-1.31885804147614,0.626410490714877,0.5,NA,NA,NA,NA
"902","930","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.75,-0.186607733973785,1,-1.17542691205401,3,-0.483084154845155,2,-1.01142350762028,3.33333333333333,-0.590338598089,0,7,"GroenLinks",NA,-0.404853250300267,1.25566655370132,1.2752638764651,-0.449988284773788,0.625,NA,NA,NA,NA
"903","931","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Rechtshandig",2,-1.20102421264331,1,-1.17542691205401,2,-1.09342901103222,2,-1.01142350762028,3.33333333333333,-0.590338598089,1,3,"D66","D66",-0.00291861251503796,1.25566655370132,0.237615109288601,-1.52638706026245,0.625,NA,NA,NA,NA
"904","932","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.75,-0.186607733973785,1,-1.17542691205401,3,-0.483084154845155,3,-0.24066282671439,5.33333333333333,0.608898215441253,1,5,"D66","SGP",-0.404853250300267,0.555167388326278,-0.540621466093772,0.0882111029705443,0.8125,NA,NA,NA,NA
"905","933","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.5,-0.524746560196959,1.75,0.0794031468829401,3,-0.483084154845155,3,-0.24066282671439,5,0.409025413186211,1,5,"PvdA","D66",-0.806787888085496,-0.495581359736285,0.237615109288601,-0.719087978645954,0.8125,NA,NA,NA,NA
"906","934","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",3.75,1.16594757091891,1.25,-0.757150225741696,4,0.127260701341909,4,0.530097854191498,2.33333333333333,-1.18995700485413,0,5,NA,NA,-0.00291861251503796,0.204917805638757,-0.021797082505523,-0.719087978645954,0.6875,NA,NA,NA,NA
"907","935","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.25,-0.862885386420134,1,-1.17542691205401,3,-0.483084154845155,4,0.530097854191498,6,1.00864381995134,0,4,"D66","D66",-0.806787888085496,1.60591613638884,-1.31885804147614,-0.180888590901622,0.875,NA,NA,NA,NA
"908","936","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.25,-0.862885386420134,1,-1.17542691205401,2,-1.09342901103222,2,-1.01142350762028,6,1.00864381995134,1,3,"GroenLinks",NA,-0.00291861251503796,0.555167388326278,0.497027301082726,0.0882111029705443,0.75,NA,NA,NA,NA
"909","937","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3,0.151531092249389,1.75,0.0794031468829401,5,0.737605557528972,4,0.530097854191498,3.66666666666667,-0.390465795833958,1,3,"PvdA","PvdA",0.399016025270191,-0.145331777048764,-0.281209274299647,-1.25728736639029,0.6875,NA,NA,NA,NA
"910","938","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Linkshandig",3.5,0.827808744695738,1,-1.17542691205401,2,-1.09342901103222,2,-1.01142350762028,5.33333333333333,0.608898215441253,1,5,"PvdA","D66",-1.20872252587072,0.555167388326278,1.2752638764651,0.35731079684271,0.9375,NA,NA,NA,NA
"911","939","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.75,1.16594757091891,2.5,1.33423320581989,4,0.127260701341909,3,-0.24066282671439,6,1.00864381995134,1,5,"D66","D66",-0.00291861251503796,1.25566655370132,-0.281209274299647,1.16460987845921,0.5625,NA,NA,NA,NA
"912","940","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3.5,0.827808744695738,1.25,-0.757150225741696,4,0.127260701341909,4,0.530097854191498,5,0.409025413186211,1,3,"CDA","CDA",0.399016025270191,-0.845830942423806,-0.281209274299647,-0.719087978645954,0.6875,NA,NA,NA,NA
"913","941","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.75,-0.186607733973785,1.75,0.0794031468829401,5,0.737605557528972,4,0.530097854191498,5,0.409025413186211,1,6,"PVV",NA,0.399016025270191,0.204917805638757,1.79408826005335,-2.06458644800679,0.3125,NA,NA,NA,NA
"914","942","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",1,-2.55357951753601,1,-1.17542691205401,2,-1.09342901103222,2,-1.01142350762028,5.33333333333333,0.608898215441253,1,2,NA,NA,-1.61065716365595,0.204917805638757,0.497027301082726,1.43370957233138,0.875,NA,NA,NA,NA
"915","943","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",3,0.151531092249389,1.5,-0.338873539429378,2,-1.09342901103222,5,1.30085853509739,2.66666666666667,-0.990084202599084,1,2,"PvdA",NA,-1.20872252587072,0.905416971013799,-1.31885804147614,0.895510184587043,0.3125,NA,NA,NA,NA
"916","944","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",3,0.151531092249389,1.5,-0.338873539429378,5,0.737605557528972,5,1.30085853509739,7,1.60826222671646,1,1,"Christenunie","Christenunie",1.20288530084065,0.555167388326278,-1.05944584968202,2.24100865394787,0.6875,NA,NA,NA,NA
"917","945","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Rechtshandig",2.25,-0.862885386420134,1,-1.17542691205401,2,-1.09342901103222,2,-1.01142350762028,5.33333333333333,0.608898215441253,1,5,NA,"GroenLinks",0.399016025270191,0.905416971013799,-1.05944584968202,-1.52638706026245,0.5625,NA,NA,NA,NA
"918","946","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",2.5,-0.524746560196959,1.75,0.0794031468829401,3,-0.483084154845155,1,-1.78218418852617,3,-0.790211400344042,1,6,"PvdA",NA,-1.20872252587072,1.60591613638884,3.09114921902397,-0.988187672518121,0.9375,NA,NA,NA,NA
"919","947","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Rechtshandig",2.75,-0.186607733973785,2.25,0.915956519507576,6,1.34795041371604,6,2.07161921600328,2.33333333333333,-1.18995700485413,1,3,"VVD","VVD",0.399016025270191,1.25566655370132,0.237615109288601,-0.180888590901622,0.5,NA,NA,NA,NA
"920","948","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",0,NA,"Rechtshandig",3,0.151531092249389,1.25,-0.757150225741696,2,-1.09342901103222,2,-1.01142350762028,5.66666666666667,0.808771017696296,1,2,"GroenLinks","GroenLinks",-1.61065716365595,0.905416971013799,-0.021797082505523,1.70280926620354,0.9375,NA,NA,NA,NA
"921","949","Beneden-modaal (minder dan 32500)",1,NA,"Rechtshandig",2.25,-0.862885386420134,2,0.497679833195258,2,-1.09342901103222,4,0.530097854191498,5.66666666666667,0.808771017696296,1,5,"PvdA","GroenLinks",0.80095066305542,1.25566655370132,0.237615109288601,-0.719087978645954,0.6875,NA,NA,NA,NA
"922","950","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",3,0.151531092249389,2.5,1.33423320581989,4,0.127260701341909,3,-0.24066282671439,5,0.409025413186211,0,6,"VVD",NA,-0.00291861251503796,-0.495581359736285,1.53467606825922,0.626410490714877,0.5625,NA,NA,NA,NA
"923","951","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",1,NA,"Linkshandig",1.5,-1.87730186508966,1.5,-0.338873539429378,3,-0.483084154845155,3,-0.24066282671439,2.66666666666667,-0.990084202599084,1,5,NA,NA,-0.00291861251503796,0.555167388326278,-0.540621466093772,0.35731079684271,0.5625,NA,NA,NA,NA
"924","952","Beneden-modaal (minder dan 32500)",0,NA,"Rechtshandig",2.75,-0.186607733973785,1.5,-0.338873539429378,7,1.9582952699031,4,0.530097854191498,4,-0.190592993578915,1,1,"PVV","PVV",-0.404853250300267,0.555167388326278,2.57232483543572,-0.449988284773788,0.375,NA,NA,NA,NA
"925","953","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Rechtshandig",4,1.50408639714209,2.25,0.915956519507576,5,0.737605557528972,7,2.84237989690916,6.33333333333333,1.20851662220638,1,1,"SGP","SGP",1.60481993862588,1.60591613638884,-0.540621466093772,2.24100865394787,0.625,NA,NA,NA,NA
"926","954","Modaal tot dubbel-modaal (32500-65000 euro in 2010)",0,NA,"Rechtshandig",4,1.50408639714209,1.25,-0.757150225741696,6,1.34795041371604,2,-1.01142350762028,3.66666666666667,-0.390465795833958,1,7,"VVD","VVD",-1.61065716365595,-0.845830942423806,-2.09709461685852,0.895510184587043,0.8125,NA,NA,NA,NA
"927","955","Dubbel-modaal tot driemaal-modaal (65000-100000 euro in 2010) ",1,NA,"Linkshandig",4.5,2.18036404958844,1.75,0.0794031468829401,6,1.34795041371604,6,2.07161921600328,5.66666666666667,0.808771017696296,0,7,NA,NA,-0.00291861251503796,-0.145331777048764,-0.021797082505523,-0.719087978645954,0.625,NA,NA,NA,NA
